#OTU ID	Sample1_Riaz_rep1	Sample1_Riaz_rep2	Sample1_Riaz_rep3	Sample1_Riaz_rep4	Sample1_Teleo_rep1	Sample1_Teleo_rep2	Sample1_Teleo_rep3	Sample1_Teleo_rep4	Sample2_Riaz_rep1	Sample2_Riaz_rep2	Sample2_Riaz_rep3	Sample2_Riaz_rep4	Sample2_Teleo_rep1	Sample2_Teleo_rep2	Sample2_Teleo_rep3	Sample2_Teleo_rep4	Sample3_Riaz_rep1	Sample3_Riaz_rep2	Sample3_Riaz_rep3	Sample3_Riaz_rep4	Sample3_Teleo_rep1	Sample3_Teleo_rep2	Sample3_Teleo_rep3	Sample3_Teleo_rep4	Sample4_Riaz_rep1	Sample4_Riaz_rep2	Sample4_Riaz_rep3	Sample4_Riaz_rep4	Sample4_Teleo_rep1	Sample4_Teleo_rep2	Sample4_Teleo_rep3	Sample4_Teleo_rep4	Sample5_Riaz_rep1	Sample5_Riaz_rep2	Sample5_Riaz_rep3	Sample5_Riaz_rep4	Sample5_Teleo_rep1	Sample5_Teleo_rep2	Sample5_Teleo_rep3	Sample5_Teleo_rep4	Sample6_Riaz_rep1	Sample6_Riaz_rep2	Sample6_Riaz_rep3	Sample6_Riaz_rep4	Sample6_Teleo_rep1	Sample6_Teleo_rep2	Sample6_Teleo_rep3	Sample6_Teleo_rep4	Sample7_Riaz_rep1	Sample7_Riaz_rep2	Sample7_Riaz_rep3	Sample7_Riaz_rep4	Sample7_Teleo_rep1	Sample7_Teleo_rep2	Sample7_Teleo_rep3	Sample7_Teleo_rep4	Sample8_Teleo_rep1	Sample8_Teleo_rep2	Sample8_Teleo_rep3	Sample8_Teleo_rep4
uniq2729	0	0	0	0	3	2	32	1	7	0	0	0	0	0	0	0	0	0	0	0	652	32	72	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2731	0	0	0	0	47	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	631	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2733	0	0	0	0	4	5	3	7	0	0	0	0	0	1	1	0	0	0	0	0	267	2	2	5	0	0	0	0	1	2	0	4	0	0	0	0	13	8	1	5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq27357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2736	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27421	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27429	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0	0	0	0	0	2	1	0	0	0	0	101	12	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
uniq27487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27576	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	61	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	22	23	22
uniq27592	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27616	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	17	6	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27627	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27667	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27756	0	0	0	0	4	0	7	0	0	0	0	0	3	0	2	1	0	0	0	0	12	1	2	1	0	0	0	0	36	6	2	2	0	0	0	0	360	47	19	70	0	0	0	0	10	4	6	2	0	0	0	0	0	0	0	0	4	0	0	0
uniq2778	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	621	124	37	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27831	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	9	0	1	15	0	0	0	0	2	0	1	2	0	0	0	0	6	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq27833	0	0	0	0	19	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	0	187	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
uniq27837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27845	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	58	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2796	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1092	1	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27961	0	0	0	0	0	3	4	0	0	11	0	0	0	1	0	1	0	0	0	0	1	3	3	2	0	0	0	0	14	4	6	9	0	0	0	0	22	88	3	26	0	0	0	0	2	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0
uniq27965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	178	165	28	233	0	0	0	0	109	100	122	104	0	0	0	0	0	0	0	0	0	0	0	0
uniq27994	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq27995	0	0	0	0	0	1	7	0	0	2	0	0	1	0	9	2	0	0	0	0	1	1	1	0	0	0	0	0	7	4	2	3	0	0	0	0	6	195	2	10	0	0	0	0	5	1	4	1	0	0	0	0	0	0	0	0	4	1	2	4
uniq28	2	0	0	0	0	0	0	1	2	0	0	0	53	29	33	30	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	1	6	0	10	2	0	0	0	1	0	0	1	10425	5474	5799	6415
uniq28019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
uniq2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	0	0	0	0	0	1	430	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
uniq28073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	17	5	43	0	0	0	0	19	15	12	24	0	0	0	0	0	0	0	0	0	0	0	0
uniq28180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	40	2	16	0	0	0	0	7	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0
uniq28187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	3
uniq28190	0	0	0	0	0	2	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28203	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	47	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28218	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28367	0	0	0	0	1	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	6	2	8	2	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	5	0	7	615	0	0	0	0	0	0	0	0	36	11	29	18
uniq28460	0	0	0	0	0	47	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	52	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	85	0	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28505	0	0	0	0	2	32	70	0	0	0	0	0	7	3	2	3	0	0	0	0	4	1	5	3	0	0	0	0	10	7	4	17	0	0	0	0	87	56	30	128	0	0	0	0	7	5	4	8	0	0	0	0	0	0	0	0	3	2	7	8
uniq28570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28645	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28661	0	0	0	0	0	1	5	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	7	3	0	0	0	0	4	5	102	11	0	0	0	0	4	1	1	2	0	0	0	0	0	0	0	0	2	0	1	0
uniq28673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28736	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	59	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28764	0	0	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	68	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
uniq28781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	8	68	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	49	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq28880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq28885	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	9	2	457	0	0	0	0	6	1	4	6	0	0	0	0	0	0	0	0	0	0	0	0
uniq28900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	38	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq28904	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq2895	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	104	189	170
uniq29	1	0	0	0	2	0	0	0	1	0	0	0	6	0	0	0	1	0	0	0	11	0	0	0	1	0	0	0	16	0	0	0	1	0	0	0	14176	0	0	0	1	0	0	0	11	0	0	0	1	0	0	0	3	0	0	0	7	0	0	0
uniq29007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq29051	0	0	0	0	0	0	5	0	0	0	0	0	5	4	2	1	0	0	0	0	11	10	7	8	0	0	0	0	11	9	11	15	0	0	0	0	183	104	48	218	0	0	0	0	5	7	10	6	0	0	0	0	0	0	0	0	0	0	0	0
uniq29122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	5	11	2	85	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq29152	0	0	0	0	0	1	13	1	0	0	0	0	1	5	0	2	0	0	0	0	0	2	2	3	0	0	0	0	7	4	6	11	0	0	0	0	27	26	8	236	0	0	0	0	2	1	2	5	0	0	0	0	0	0	0	0	0	0	1	0
uniq29191	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	9	0	0	0	0	1	0	0	148	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	6	2	7	9
uniq2921	0	0	0	0	0	9	13	3	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	16	12	5
uniq29342	0	0	0	0	0	8	7	0	0	0	0	0	3	0	1	3	0	0	0	0	2	1	0	0	0	0	0	0	6	5	2	10	0	0	0	0	16	10	3	130	0	0	0	0	4	4	2	1	0	0	0	0	0	0	0	0	1	2	0	1
uniq29347	0	0	0	0	0	6	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	67	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq29487	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq29508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq29517	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq29539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq29639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq29715	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq29783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	64	0	0	0	0	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq29794	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq29862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	81	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq29993	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq30234	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	7	0	0	0	0	0	0	5	1	0	0	0	0	1	2	5	12	0	0	0	0	2	10	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30286	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26	42	42	68	0	0	0	0	29	32	25	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30304	0	1	2	2	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	7	0	0	0	0	0	1	2	2	0	0	0	0	4	2	344	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	25	9	28	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30456	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	6	1	28	0	0	0	0	0	0	0	0	0	0	0	0
uniq30643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq30682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30714	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
uniq30752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30772	0	0	0	0	0	0	1	0	0	0	0	0	2	7	12	5	0	0	0	0	3	2	0	6	0	0	0	0	1	7	0	2	0	0	0	0	7	0	0	1	0	0	0	0	44	144	37	39	0	0	0	0	0	0	0	0	0	0	0	0
uniq30843	0	0	0	0	0	0	0	0	0	0	0	0	8	1	5	7	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	19	6	3	0	0	0	0	0	0	0	0	0	0	0	0
uniq30865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq30974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq3098	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
uniq3106	0	0	0	0	0	0	2	0	0	0	0	0	1	0	689	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq31117	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	3	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0
uniq31149	0	0	0	0	0	3	1	0	0	0	0	0	0	4	2	0	0	0	0	0	1	1	0	10	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	130	25	5	0	0	0	0	0	0	0	0	0	0	0	0
uniq3116	0	0	0	0	10	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1009	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq3117	0	0	0	0	11	4	5	0	0	0	0	0	1	0	0	2	0	0	0	0	717	1	4	2	0	0	0	0	3	1	5	5	0	0	0	0	9	4	3	9	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	2	0	1	2
uniq31190	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq31261	0	0	0	0	0	2	0	0	0	0	0	0	5	4	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq31276	0	0	0	0	1	15	27	4	0	0	0	0	49	14	37	16	0	0	0	0	26	14	20	36	0	0	0	0	15	9	13	24	0	0	0	0	62	43	20	102	0	0	0	0	211	135	360	184	0	0	0	0	0	0	0	0	1	0	2	0
uniq31387	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
